"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"jupyter_client.session.new_id_bytes","False","100.0","1","1","0","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.session.new_id","False","100.0","2","2","0","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._only_once","False","37.5","3","8","0","1","0","1","1","100.0","3","37.5","-1","-1","-1","-1"
"jupyter_client.localinterfaces._requires_ips","False","50.0","2","4","0","5","0","1","5","100.0","2","50.0","-1","-1","-1","-1"
"jupyter_client.client.reqrep","False","91.7","11","12","0","15","0","2","8","53.3","9","75.0","7","46.7","11","91.7"
"jupyter_client.asynchronous.client.wrapped","False","25.0","2","8","0","8","0","1","8","100.0","2","25.0","-1","-1","-1","-1"
"jupyter_client.blocking.client.wrapped","False","25.0","2","8","0","7","0","1","7","100.0","2","25.0","-1","-1","-1","-1"
"jupyter_client.manager.in_pending_state","False","26.7","4","15","0","2","0","1","2","100.0","4","26.7","-1","-1","-1","-1"
"jupyter_client.multikernelmanager.kernel_method","False","50.0","5","10","0","13","0","1","13","100.0","5","50.0","-1","-1","-1","-1"
"jupyter_client.session.Session.__init__","False","77.8","7","9","15","58","7","3","51","87.9","7","77.8","5","8.6","2","22.2"
"jupyter_client.session.json_packer","False","100.0","18","18","17","221","2","3","219","99.1","7","38.9","1","0.5","9","50.0"
"jupyter_client.session.json_unpacker","False","100.0","3","3","6","140","0","1","140","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.session.utcnow","False","100.0","1","1","39","4199","0","1","4199","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.jsonutil.json_default","False","100.0","12","12","0","80","1","6","73","91.2","3","25.0","3","3.8","4","33.3"
"jupyter_client.jsonutil._ensure_tzinfo","False","100.0","7","7","15","114","0","2","111","97.4","2","28.6","3","2.6","7","100.0"
"jupyter_client.session.Session.msg","False","64.7","11","17","37","49","0","2","45","91.8","10","58.8","4","8.2","11","64.7"
"jupyter_client.session.Session.msg_header","False","100.0","1","1","38","4143","0","1","4143","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.session.msg_header","False","100.0","3","3","38","4143","0","1","4143","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.adapt","False","90.9","10","11","33","41","0","4","15","36.6","8","72.7","13","31.7","8","72.7"
"jupyter_client.adapter.Adapter.__call__","False","90.0","9","10","24","28","0","2","19","67.9","8","80.0","9","32.1","7","70.0"
"jupyter_client.adapter.V4toV5.update_header","False","75.0","3","4","13","15","0","1","15","100.0","3","75.0","-1","-1","-1","-1"
"jupyter_client.adapter.Adapter.update_metadata","False","100.0","1","1","24","28","0","1","28","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.Adapter.update_msg_type","False","100.0","5","5","24","28","0","2","16","57.1","4","80.0","12","42.9","5","100.0"
"jupyter_client.adapter.code_to_line","False","100.0","8","8","4","6","0","3","3","50.0","7","87.5","2","33.3","6","75.0"
"jupyter_client.adapter.V4toV5.complete_reply","False","88.9","8","9","1","1","0","1","1","100.0","8","88.9","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.complete_request","False","100.0","5","5","1","1","0","1","1","100.0","5","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.display_data","False","77.8","7","9","1","1","0","1","1","100.0","7","77.8","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.execute_reply","False","100.0","11","11","1","1","0","1","1","100.0","11","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.execute_request","False","100.0","6","6","1","1","0","1","1","100.0","6","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.input_request","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.kernel_info_reply","False","100.0","16","16","1","1","0","1","1","100.0","16","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V4toV5.inspect_reply","False","94.7","18","19","2","2","0","2","1","50.0","18","94.7","1","50.0","7","36.8"
"jupyter_client.adapter.V4toV5.inspect_request","False","100.0","7","7","1","1","0","1","1","100.0","7","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.update_header","False","100.0","3","3","11","13","0","1","13","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.complete_reply","False","100.0","7","7","1","1","0","1","1","100.0","7","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.complete_request","False","100.0","10","10","1","1","0","1","1","100.0","10","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.display_data","False","77.8","7","9","1","1","0","1","1","100.0","7","77.8","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.execute_request","False","100.0","3","3","1","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.input_request","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.object_info_reply","False","100.0","2","2","1","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.V5toV4.object_info_request","False","100.0","8","8","2","2","0","1","2","100.0","8","100.0","-1","-1","-1","-1"
"jupyter_client.adapter.extract_oname_v4","False","90.9","10","11","2","2","0","2","1","50.0","8","72.7","1","50.0","10","90.9"
"jupyter_client.adapter.V5toV4.kernel_info_reply","False","100.0","14","14","1","1","0","1","1","100.0","14","100.0","-1","-1","-1","-1"
"jupyter_client.adapter._version_str_to_list","False","71.4","5","7","1","3","0","1","3","100.0","5","71.4","-1","-1","-1","-1"
"jupyter_client.jsonutil.parse_date","False","100.0","7","7","16","113","0","3","71","62.8","4","57.1","41","36.3","5","71.4"
"jupyter_client.jsonutil.extract_dates","False","100.0","10","10","12","126","0","4","97","77.0","5","50.0","19","15.1","6","60.0"
"jupyter_client.kernelspec.KernelSpecManager.find_kernel_specs","False","90.0","18","20","11","19","0","4","12","63.2","17","85.0","3","15.8","10","50.0"
"jupyter_client.kernelspec._list_kernels_in","False","78.6","11","14","11","86","0","4","51","59.3","2","14.3","21","24.4","9","64.3"
"jupyter_client.kernelspec._is_kernel_dir","False","100.0","1","1","14","54","0","1","54","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.kernelspec._is_valid_kernel_name","False","100.0","1","1","17","58","0","1","58","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.kernelspec.KernelSpecManager.install_kernel_spec","False","83.3","25","30","4","6","1","5","2","33.3","16","53.3","1","16.7","16","53.3"
"jupyter_client.kernelspec.KernelSpecManager._get_destination_dir","False","100.0","5","5","4","6","0","3","3","50.0","3","60.0","2","33.3","2","40.0"
"jupyter_client.kernelspec.KernelSpecManager.get_all_specs","False","84.6","11","13","5","6","1","3","4","66.7","8","61.5","1","16.7","8","61.5"
"jupyter_client.kernelspec.KernelSpecManager._get_kernel_spec_by_name","False","84.6","11","13","8","21","2","3","13","61.9","6","46.2","6","28.6","9","69.2"
"jupyter_client.provisioning.factory.KernelProvisionerFactory.__init__","False","100.0","3","3","0","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.provisioning.factory.KernelProvisionerFactory.is_provisioner_available","False","100.0","9","9","8","21","0","2","19","90.5","5","55.6","2","9.5","9","100.0"
"jupyter_client.provisioning.factory.KernelProvisionerFactory._get_provisioner_config","False","100.0","7","7","8","23","0","3","15","65.2","3","42.9","7","30.4","5","71.4"
"jupyter_client.provisioning.factory.KernelProvisionerFactory._check_availability","False","100.0","8","8","8","23","2","3","18","78.3","3","37.5","3","13.0","6","75.0"
"jupyter_client.kernelspec.KernelSpec.to_dict","False","100.0","8","8","5","16","0","1","16","100.0","8","100.0","-1","-1","-1","-1"
"jupyter_client.kernelspec.KernelSpecManager.get_kernel_spec","False","50.0","4","8","4","6","1","1","6","100.0","4","50.0","-1","-1","-1","-1"
"jupyter_client.kernelspec.KernelSpecManager._find_spec_directory","False","83.3","10","12","4","6","0","2","5","83.3","6","50.0","1","16.7","9","75.0"
"jupyter_client.kernelspec.KernelSpecManager.remove_kernel_spec","False","90.9","10","11","2","2","0","1","2","100.0","10","90.9","-1","-1","-1","-1"
"jupyter_client.kernelspec.KernelSpecManager._kernel_dirs_default","False","71.4","5","7","2","5","0","1","5","100.0","5","71.4","-1","-1","-1","-1"
"jupyter_client.kernelspecapp.InstallKernelSpec.parse_command_line","False","420.0","21","5","0","5","3","3","3","60.0","18","360.0","1","20.0","3","60.0"
"jupyter_client.kernelspecapp.InstallKernelSpec.start","False","40.0","8","20","1","1","0","1","1","100.0","8","40.0","-1","-1","-1","-1"
"jupyter_client.kernelspecapp.ListKernelSpecs.start","False","55.6","10","18","2","3","0","1","3","100.0","10","55.6","-1","-1","-1","-1"
"jupyter_client.kernelspecapp.RemoveKernelSpec.start","False","40.9","9","22","1","1","0","1","1","100.0","9","40.9","-1","-1","-1","-1"
"jupyter_client.kernelspecapp.KernelSpecApp.start","False","28.6","2","7","1","1","0","1","1","100.0","2","28.6","-1","-1","-1","-1"
"jupyter_client.kernelspecapp.ListProvisioners.start","False","100.0","6","6","1","1","0","1","1","100.0","6","100.0","-1","-1","-1","-1"
"jupyter_client.provisioning.factory.KernelProvisionerFactory.get_provisioner_entries","False","100.0","4","4","1","1","0","1","1","100.0","4","100.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._only_once.<locals>.wrapped","False","240.0","12","5","0","1","1","1","1","100.0","12","240.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._load_ips_netifaces","False","5.0","1","20","0","1","1","1","1","100.0","1","5.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._load_ips_ip","False","12.5","1","8","0","1","1","1","1","100.0","1","12.5","-1","-1","-1","-1"
"jupyter_client.localinterfaces._get_output","False","60.0","6","10","0","2","1","2","1","50.0","3","30.0","1","50.0","6","60.0"
"jupyter_client.localinterfaces._load_ips_ifconfig","False","81.8","9","11","0","1","0","1","1","100.0","9","81.8","-1","-1","-1","-1"
"jupyter_client.localinterfaces._populate_from_list","False","93.8","15","16","0","1","0","1","1","100.0","15","93.8","-1","-1","-1","-1"
"jupyter_client.localinterfaces._uniq_stable","False","100.0","7","7","1","4","0","1","4","100.0","7","100.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._requires_ips.<locals>.ips_loaded","False","150.0","3","2","0","3","0","3","1","33.3","1","50.0","1","33.3","1","50.0"
"jupyter_client.localinterfaces._load_ips_gethostbyname","False","75.0","12","16","1","1","1","1","1","100.0","12","75.0","-1","-1","-1","-1"
"jupyter_client.localinterfaces._load_ips_dumb","False","100.0","3","3","1","1","0","1","1","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.kernelspec.NoSuchKernel.__init__","False","100.0","1","1","2","2","0","1","2","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.provisioning.factory.KernelProvisionerFactory._get_provisioner","False","36.4","4","11","1","1","1","1","1","100.0","4","36.4","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager.__init__","False","100.0","4","4","2","2","0","1","2","100.0","4","100.0","-1","-1","-1","-1"
"jupyter_client.manager._get_future","False","60.0","3","5","0","6","0","1","6","100.0","3","60.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_start_kernel","False","35.7","5","14","0","3","3","1","3","100.0","5","35.7","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_pre_start_kernel","False","84.6","11","13","0","3","3","2","2","66.7","11","84.6","1","33.3","7","53.8"
"jupyter_client.provisioning.factory.KernelProvisionerFactory.create_provisioner_instance","False","73.3","11","15","0","2","0","1","2","100.0","11","73.3","-1","-1","-1","-1"
"jupyter_client.connect.write_connection_file","False","75.0","57","76","0","2","2","1","2","100.0","57","75.0","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin._record_random_port_names","False","75.0","6","8","0","2","0","1","2","100.0","6","75.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager.format_kernel_cmd.<locals>.from_ns","False","100.0","1","1","0","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.provisioning.provisioner_base.KernelProvisionerBase.pre_launch","False","100.0","5","5","1","3","0","1","3","100.0","5","100.0","-1","-1","-1","-1"
"jupyter_client.provisioning.provisioner_base.KernelProvisionerBase._finalize_env","False","50.0","1","2","1","3","0","1","3","100.0","1","50.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_launch_kernel","False","100.0","4","4","0","3","3","1","3","100.0","4","100.0","-1","-1","-1","-1"
"jupyter_client.launcher.launch_kernel","False","35.1","26","74","1","3","0","1","3","100.0","26","35.1","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin._reconcile_connection_info","False","52.6","10","19","0","3","0","1","3","100.0","10","52.6","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin.get_connection_info","False","93.3","14","15","1","5","0","1","5","100.0","14","93.3","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_post_start_kernel","False","100.0","4","4","0","3","3","1","3","100.0","4","100.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager.start_restarter","False","100.0","1","1","0","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._connect_control_socket","False","100.0","3","3","0","3","0","1","3","100.0","3","100.0","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin._create_connected_socket","False","72.7","8","11","0","3","0","1","3","100.0","8","72.7","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin._make_url","False","83.3","5","6","0","3","0","1","3","100.0","5","83.3","-1","-1","-1","-1"
"jupyter_client.provisioning.provisioner_base.KernelProvisionerBase.post_launch","False","100.0","1","1","0","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_is_alive","False","100.0","6","6","2","9","7","3","4","44.4","5","83.3","3","33.3","5","83.3"
"jupyter_client.manager.KernelManager._async_restart_kernel","False","50.0","5","10","1","1","1","1","1","100.0","5","50.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_shutdown_kernel","False","33.3","7","21","0","3","3","1","3","100.0","7","33.3","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager.stop_restarter","False","100.0","1","1","0","3","0","1","3","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_interrupt_kernel","False","33.3","6","18","1","4","4","1","4","100.0","6","33.3","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_signal_kernel","False","60.0","3","5","1","4","4","1","4","100.0","3","60.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_kill_kernel","False","70.0","7","10","0","3","3","1","3","100.0","7","70.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._async_wait","False","100.0","2","2","0","3","3","2","2","66.7","1","50.0","1","33.3","2","100.0"
"jupyter_client.manager.KernelManager._async_cleanup_resources","False","100.0","9","9","0","3","3","2","2","66.7","9","100.0","1","33.3","7","77.8"
"jupyter_client.connect.ConnectionFileMixin.cleanup_ipc_files","False","25.0","2","8","0","3","0","1","3","100.0","2","25.0","-1","-1","-1","-1"
"jupyter_client.manager.KernelManager._close_control_socket","False","75.0","3","4","0","3","0","1","3","100.0","3","75.0","-1","-1","-1","-1"
"jupyter_client.connect.ConnectionFileMixin.cleanup_connection_file","False","66.7","4","6","0","2","0","1","2","100.0","4","66.7","-1","-1","-1","-1"
"jupyter_client.session.Session.serialize","False","64.3","18","28","7","15","0","2","8","53.3","17","60.7","7","46.7","18","64.3"
"jupyter_client.session.Session.sign","False","83.3","5","6","9","28","0","1","28","100.0","5","83.3","-1","-1","-1","-1"
"jupyter_client.session.Session.feed_identities","False","23.5","4","17","7","11","0","1","11","100.0","4","23.5","-1","-1","-1","-1"
"jupyter_client.session.Session.deserialize","False","57.8","26","45","7","11","0","1","11","100.0","26","57.8","-1","-1","-1","-1"
"jupyter_client.session.Session._add_digest","False","100.0","5","5","10","135","0","3","122","90.4","3","60.0","11","8.1","2","40.0"
"jupyter_client.session.Session.send","False","69.1","38","55","4","16","4","10","2","12.5","24","43.6","2","12.5","26","47.3"
"jupyter_client.session.extract_header","False","76.9","10","13","4","4","2","2","2","50.0","2","15.4","2","50.0","9","69.2"
"jupyter_client.session.Session.recv","False","40.0","8","20","2","2","0","2","1","50.0","7","35.0","1","50.0","8","40.0"
"jupyter_client.session.Session._cull_digest_history","False","71.4","5","7","1","2","0","1","2","100.0","5","71.4","-1","-1","-1","-1"
"jupyter_client.session.pickle_packer","False","100.0","1","1","1","7","0","1","7","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.jsonutil.squash_dates","False","100.0","9","9","1","25","0","5","12","48.0","4","44.4","6","24.0","5","55.6"
"jupyter_client.session.Session.send_raw","False","64.7","11","17","2","2","0","2","1","50.0","10","58.8","1","50.0","11","64.7"
"jupyter_client.session.Session.clone","False","100.0","6","6","1","1","0","1","1","100.0","6","100.0","-1","-1","-1","-1"
"jupyter_client.session.Session._new_auth","False","66.7","2","3","1","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"jupyter_client.session.squash_unicode","False","100.0","11","11","1","7","0","4","4","57.1","5","45.5","1","14.3","6","54.5"
"jupyter_client.jsonutil.json_clean","False","66.7","22","33","1","4","2","4","1","25.0","17","51.5","1","25.0","13","39.4"
"jupyter_client.session.Message.__init__","False","80.0","4","5","1","1","0","1","1","100.0","4","80.0","-1","-1","-1","-1"
"jupyter_client.session.Message.__iter__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.session.Message.__getitem__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.session.Message.__contains__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.session.Message.__str__","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"jupyter_client.ssh.tunnel.select_random_ports","False","100.0","10","10","2","4097","0","1","4097","100.0","10","100.0","-1","-1","-1","-1"
"jupyter_client.ssh.tunnel.open_tunnel","False","93.3","14","15","1","1","1","1","1","100.0","14","93.3","-1","-1","-1","-1"
"jupyter_client.ssh.tunnel.openssh_tunnel","False","48.2","27","56","1","1","1","1","1","100.0","27","48.2","-1","-1","-1","-1"
